HomeTeam,AwayTeam,H Shots,A Shots,H SOT,A SOT,H Corners,A Corners,H Fouls,A Fouls,H Yellow,A Yellow,H Red,A Red,League,Match_Result
24,9,18.0,10.0,1.0,4.0,6.0,6.0,10.0,12.0,1.0,2.0,0.0,0.0,1,1
64,33,11.0,28.0,8.0,8.0,5.0,8.0,8.0,10.0,0.0,2.0,0.0,0.0,1,0
25,21,9.0,14.0,2.0,4.0,5.0,9.0,11.0,15.0,0.0,2.0,0.0,0.0,1,0
67,34,13.0,9.0,5.0,6.0,4.0,4.0,14.0,14.0,3.0,1.0,0.0,0.0,1,1
36,13,27.0,16.0,10.0,7.0,6.0,5.0,7.0,11.0,1.0,3.0,0.0,0.0,1,0
10,35,7.0,14.0,3.0,6.0,4.0,4.0,10.0,3.0,2.0,0.0,0.0,0.0,1,2
21,40,20.0,7.0,7.0,2.0,7.0,2.0,10.0,15.0,3.0,3.0,0.0,0.0,1,1
36,53,25.0,10.0,13.0,4.0,9.0,4.0,7.0,9.0,0.0,1.0,0.0,0.0,1,1
24,33,16.0,23.0,6.0,7.0,4.0,13.0,6.0,13.0,0.0,3.0,0.0,0.0,1,1
67,7,15.0,21.0,4.0,6.0,8.0,12.0,10.0,17.0,4.0,1.0,0.0,1.0,1,2
0,17,27.0,7.0,10.0,1.0,4.0,2.0,12.0,11.0,2.0,2.0,0.0,0.0,1,1
21,64,18.0,4.0,7.0,1.0,4.0,0.0,9.0,9.0,3.0,2.0,0.0,0.0,1,1
25,33,12.0,14.0,5.0,7.0,1.0,4.0,5.0,11.0,3.0,0.0,0.0,0.0,1,2
1,7,14.0,14.0,4.0,6.0,8.0,4.0,8.0,14.0,1.0,3.0,0.0,0.0,1,1
24,42,7.0,8.0,4.0,3.0,6.0,4.0,15.0,9.0,3.0,2.0,0.0,0.0,1,1
34,9,6.0,21.0,3.0,9.0,4.0,9.0,13.0,9.0,1.0,2.0,0.0,0.0,1,2
67,0,5.0,24.0,3.0,9.0,1.0,2.0,14.0,9.0,3.0,2.0,0.0,0.0,1,2
53,13,18.0,16.0,11.0,9.0,11.0,2.0,10.0,9.0,1.0,0.0,0.0,0.0,1,2
17,24,14.0,10.0,10.0,2.0,4.0,8.0,5.0,21.0,1.0,4.0,0.0,0.0,1,1
33,21,21.0,8.0,6.0,5.0,11.0,1.0,10.0,10.0,1.0,1.0,0.0,0.0,1,2
0,1,18.0,11.0,4.0,2.0,4.0,6.0,12.0,7.0,3.0,1.0,0.0,0.0,1,2
64,25,15.0,18.0,4.0,10.0,8.0,3.0,6.0,13.0,1.0,2.0,0.0,0.0,1,2
13,10,11.0,20.0,3.0,8.0,4.0,5.0,18.0,8.0,1.0,2.0,0.0,0.0,1,0
7,36,20.0,8.0,5.0,2.0,7.0,2.0,13.0,14.0,4.0,0.0,0.0,0.0,1,0
9,53,9.0,8.0,5.0,2.0,3.0,6.0,8.0,11.0,3.0,1.0,0.0,0.0,1,1
35,34,33.0,4.0,13.0,2.0,12.0,1.0,7.0,6.0,1.0,0.0,0.0,0.0,1,1
40,61,18.0,11.0,5.0,2.0,16.0,3.0,14.0,12.0,0.0,4.0,0.0,0.0,1,1
42,67,18.0,11.0,9.0,4.0,10.0,1.0,15.0,10.0,2.0,3.0,0.0,0.0,1,0
36,33,9.0,28.0,5.0,7.0,6.0,11.0,9.0,10.0,5.0,2.0,0.0,0.0,1,0
53,17,11.0,6.0,6.0,3.0,7.0,6.0,12.0,10.0,4.0,2.0,0.0,0.0,1,0
61,42,17.0,13.0,7.0,6.0,12.0,2.0,11.0,12.0,2.0,3.0,0.0,0.0,1,1
34,7,19.0,8.0,9.0,1.0,7.0,2.0,7.0,14.0,0.0,0.0,0.0,0.0,1,1
25,40,14.0,12.0,4.0,5.0,14.0,3.0,10.0,13.0,1.0,2.0,0.0,0.0,1,2
21,35,7.0,18.0,4.0,8.0,2.0,9.0,13.0,3.0,1.0,1.0,0.0,0.0,1,2
67,64,14.0,11.0,7.0,4.0,4.0,4.0,15.0,7.0,5.0,2.0,0.0,0.0,1,2
10,0,10.0,20.0,2.0,7.0,8.0,7.0,14.0,13.0,1.0,2.0,0.0,0.0,1,2
24,13,12.0,6.0,3.0,1.0,3.0,5.0,11.0,13.0,2.0,1.0,0.0,1.0,1,1
1,9,11.0,8.0,3.0,3.0,11.0,3.0,15.0,11.0,2.0,2.0,0.0,0.0,1,0
33,53,29.0,8.0,9.0,3.0,13.0,1.0,6.0,9.0,0.0,1.0,0.0,0.0,1,1
17,36,28.0,19.0,10.0,5.0,12.0,3.0,7.0,15.0,3.0,0.0,0.0,0.0,1,1
35,1,25.0,8.0,11.0,3.0,2.0,3.0,6.0,13.0,1.0,2.0,0.0,0.0,1,1
0,34,13.0,5.0,4.0,1.0,3.0,1.0,12.0,8.0,1.0,1.0,0.0,0.0,1,1
9,10,5.0,24.0,2.0,6.0,1.0,5.0,9.0,12.0,1.0,1.0,0.0,0.0,1,0
40,24,18.0,10.0,6.0,3.0,7.0,3.0,9.0,14.0,0.0,3.0,0.0,0.0,1,0
42,25,16.0,18.0,4.0,3.0,3.0,8.0,7.0,8.0,0.0,0.0,0.0,0.0,1,1
7,21,11.0,3.0,6.0,2.0,9.0,2.0,13.0,14.0,3.0,2.0,0.0,0.0,1,1
64,61,11.0,13.0,4.0,4.0,9.0,5.0,13.0,9.0,1.0,4.0,0.0,0.0,1,0
13,67,13.0,8.0,6.0,2.0,7.0,4.0,10.0,12.0,0.0,2.0,0.0,0.0,1,0
33,10,30.0,9.0,8.0,3.0,8.0,4.0,20.0,6.0,5.0,3.0,0.0,0.0,1,1
35,0,12.0,6.0,1.0,2.0,7.0,4.0,9.0,20.0,0.0,2.0,0.0,0.0,1,0
7,24,11.0,7.0,4.0,3.0,9.0,8.0,14.0,11.0,1.0,2.0,0.0,0.0,1,1
17,13,33.0,18.0,13.0,7.0,12.0,4.0,12.0,7.0,2.0,2.0,0.0,1.0,1,0
53,25,8.0,24.0,4.0,9.0,2.0,15.0,10.0,13.0,4.0,1.0,0.0,0.0,1,0
42,21,12.0,10.0,5.0,3.0,4.0,6.0,14.0,12.0,1.0,1.0,0.0,0.0,1,0
61,34,17.0,7.0,4.0,3.0,3.0,6.0,16.0,14.0,2.0,4.0,0.0,0.0,1,1
40,64,24.0,10.0,9.0,4.0,3.0,4.0,9.0,8.0,1.0,1.0,1.0,0.0,1,1
1,67,11.0,13.0,5.0,3.0,5.0,4.0,11.0,19.0,3.0,4.0,0.0,0.0,1,1
9,36,31.0,11.0,5.0,5.0,14.0,4.0,7.0,14.0,2.0,2.0,0.0,0.0,1,0
64,1,13.0,13.0,5.0,5.0,7.0,11.0,13.0,12.0,3.0,3.0,0.0,0.0,1,0
34,42,10.0,16.0,4.0,6.0,6.0,7.0,10.0,17.0,1.0,2.0,0.0,0.0,1,0
13,9,17.0,9.0,6.0,5.0,5.0,4.0,14.0,17.0,2.0,4.0,0.0,1.0,1,1
25,61,16.0,14.0,7.0,5.0,4.0,5.0,9.0,10.0,2.0,3.0,0.0,0.0,1,1
7,34,24.0,8.0,10.0,4.0,11.0,3.0,16.0,11.0,1.0,2.0,0.0,0.0,1,1
17,40,12.0,11.0,8.0,3.0,0.0,4.0,12.0,7.0,3.0,1.0,0.0,0.0,1,1
10,42,10.0,9.0,3.0,4.0,6.0,3.0,14.0,14.0,4.0,4.0,0.0,0.0,1,1
33,35,19.0,10.0,6.0,6.0,7.0,4.0,6.0,10.0,0.0,3.0,0.0,0.0,1,0
1,61,10.0,9.0,1.0,5.0,6.0,4.0,11.0,15.0,0.0,2.0,1.0,0.0,1,2
64,13,22.0,11.0,4.0,4.0,4.0,4.0,11.0,18.0,2.0,4.0,0.0,0.0,1,0
0,9,17.0,9.0,6.0,4.0,10.0,4.0,9.0,10.0,2.0,4.0,0.0,0.0,1,1
36,24,15.0,23.0,8.0,6.0,5.0,8.0,13.0,11.0,1.0,2.0,0.0,0.0,1,1
67,25,8.0,23.0,3.0,6.0,3.0,4.0,7.0,11.0,2.0,2.0,0.0,0.0,1,1
21,34,21.0,8.0,4.0,2.0,8.0,6.0,20.0,11.0,2.0,3.0,0.0,0.0,1,0
7,53,32.0,13.0,12.0,9.0,10.0,3.0,12.0,11.0,3.0,5.0,0.0,0.0,1,0
53,0,4.0,22.0,0.0,10.0,0.0,7.0,11.0,4.0,1.0,0.0,0.0,0.0,1,2
35,36,27.0,3.0,8.0,1.0,15.0,2.0,5.0,10.0,0.0,1.0,0.0,0.0,1,1
13,7,20.0,10.0,6.0,3.0,7.0,2.0,8.0,13.0,2.0,4.0,0.0,0.0,1,2
42,33,8.0,22.0,2.0,2.0,3.0,12.0,11.0,12.0,2.0,2.0,0.0,0.0,1,2
9,17,14.0,17.0,5.0,6.0,0.0,6.0,10.0,9.0,3.0,1.0,0.0,0.0,1,0
25,10,12.0,15.0,5.0,5.0,2.0,6.0,16.0,10.0,1.0,2.0,0.0,0.0,1,1
24,64,22.0,12.0,11.0,5.0,4.0,5.0,9.0,6.0,1.0,2.0,0.0,0.0,1,2
40,67,14.0,12.0,7.0,3.0,3.0,5.0,8.0,11.0,0.0,1.0,0.0,0.0,1,1
61,21,14.0,4.0,6.0,1.0,11.0,1.0,7.0,16.0,1.0,2.0,0.0,0.0,1,1
34,1,13.0,12.0,5.0,8.0,8.0,6.0,8.0,19.0,1.0,4.0,0.0,0.0,1,2
64,9,17.0,14.0,6.0,8.0,1.0,7.0,5.0,9.0,1.0,2.0,0.0,0.0,1,1
67,53,13.0,12.0,2.0,4.0,5.0,6.0,8.0,4.0,2.0,1.0,0.0,0.0,1,1
1,42,16.0,10.0,6.0,3.0,7.0,2.0,7.0,16.0,1.0,2.0,0.0,0.0,1,1
36,25,21.0,17.0,9.0,5.0,10.0,9.0,6.0,11.0,2.0,5.0,0.0,0.0,1,2
10,24,23.0,6.0,7.0,3.0,11.0,3.0,9.0,14.0,2.0,3.0,1.0,0.0,1,0
7,35,13.0,15.0,4.0,6.0,3.0,8.0,14.0,6.0,2.0,2.0,0.0,0.0,1,2
21,13,15.0,2.0,6.0,0.0,12.0,3.0,8.0,13.0,3.0,1.0,0.0,1.0,1,1
0,40,18.0,3.0,8.0,2.0,9.0,0.0,15.0,6.0,1.0,0.0,0.0,0.0,1,1
33,34,29.0,12.0,13.0,3.0,13.0,4.0,15.0,14.0,1.0,4.0,0.0,0.0,1,1
35,9,25.0,6.0,11.0,2.0,10.0,1.0,12.0,6.0,2.0,4.0,0.0,0.0,1,1
24,21,19.0,10.0,4.0,4.0,3.0,6.0,8.0,12.0,0.0,2.0,0.0,0.0,1,0
34,36,22.0,21.0,4.0,9.0,8.0,6.0,7.0,21.0,3.0,5.0,0.0,0.0,1,2
53,10,6.0,24.0,1.0,10.0,5.0,10.0,3.0,5.0,1.0,4.0,1.0,0.0,1,2
13,0,8.0,16.0,0.0,7.0,4.0,6.0,11.0,8.0,2.0,1.0,0.0,0.0,1,2
61,67,15.0,12.0,4.0,7.0,10.0,4.0,8.0,13.0,0.0,1.0,0.0,0.0,1,2
9,33,15.0,15.0,6.0,8.0,1.0,6.0,4.0,18.0,2.0,1.0,0.0,0.0,1,2
25,1,15.0,12.0,4.0,3.0,4.0,4.0,11.0,6.0,5.0,2.0,0.0,0.0,1,2
40,7,17.0,12.0,5.0,7.0,4.0,2.0,9.0,22.0,1.0,3.0,0.0,0.0,1,0
35,17,31.0,9.0,5.0,6.0,12.0,1.0,7.0,12.0,1.0,3.0,0.0,0.0,1,0
42,64,19.0,10.0,8.0,3.0,5.0,3.0,13.0,15.0,4.0,4.0,0.0,1.0,1,1
21,17,13.0,14.0,4.0,5.0,1.0,7.0,14.0,7.0,2.0,2.0,0.0,0.0,1,2
64,0,5.0,25.0,1.0,12.0,2.0,6.0,17.0,11.0,4.0,0.0,0.0,0.0,1,2
1,36,23.0,17.0,10.0,5.0,10.0,8.0,9.0,7.0,3.0,2.0,0.0,0.0,1,2
35,24,19.0,5.0,3.0,1.0,9.0,0.0,6.0,11.0,0.0,2.0,0.0,0.0,1,1
42,40,13.0,7.0,3.0,5.0,4.0,4.0,9.0,6.0,1.0,2.0,0.0,0.0,1,2
33,13,25.0,9.0,10.0,4.0,9.0,3.0,11.0,13.0,3.0,2.0,0.0,0.0,1,1
34,53,20.0,7.0,5.0,3.0,13.0,1.0,7.0,12.0,1.0,2.0,0.0,0.0,1,2
67,9,17.0,9.0,5.0,6.0,7.0,4.0,11.0,9.0,2.0,3.0,0.0,0.0,1,2
25,7,7.0,25.0,6.0,4.0,1.0,14.0,11.0,11.0,1.0,2.0,0.0,0.0,1,1
61,10,16.0,6.0,6.0,3.0,9.0,6.0,14.0,13.0,2.0,3.0,0.0,0.0,1,1
9,35,9.0,25.0,3.0,15.0,8.0,13.0,2.0,4.0,1.0,0.0,0.0,0.0,1,2
0,33,15.0,10.0,7.0,1.0,2.0,4.0,11.0,11.0,6.0,2.0,0.0,1.0,1,1
7,42,9.0,8.0,2.0,6.0,11.0,6.0,19.0,12.0,3.0,2.0,1.0,0.0,1,0
36,64,12.0,22.0,5.0,3.0,5.0,8.0,10.0,5.0,0.0,1.0,0.0,0.0,1,1
17,67,15.0,14.0,6.0,7.0,10.0,1.0,15.0,11.0,3.0,2.0,0.0,0.0,1,2
24,61,14.0,9.0,5.0,6.0,9.0,5.0,8.0,14.0,3.0,0.0,0.0,0.0,1,0
13,25,12.0,15.0,4.0,7.0,2.0,13.0,11.0,7.0,2.0,2.0,0.0,0.0,1,0
53,1,10.0,14.0,5.0,10.0,3.0,4.0,10.0,7.0,1.0,0.0,0.0,0.0,1,2
40,34,19.0,11.0,6.0,8.0,8.0,2.0,13.0,16.0,2.0,2.0,0.0,0.0,1,0
10,21,13.0,7.0,6.0,5.0,3.0,2.0,8.0,14.0,1.0,3.0,0.0,0.0,1,1
64,7,9.0,9.0,3.0,4.0,1.0,5.0,13.0,11.0,1.0,3.0,0.0,0.0,1,0
67,36,16.0,21.0,7.0,8.0,4.0,5.0,10.0,10.0,2.0,5.0,0.0,0.0,1,2
35,13,14.0,8.0,4.0,3.0,7.0,3.0,3.0,13.0,2.0,2.0,0.0,0.0,1,1
61,9,19.0,9.0,5.0,5.0,5.0,3.0,13.0,15.0,2.0,3.0,0.0,0.0,1,1
33,17,28.0,4.0,13.0,3.0,8.0,1.0,15.0,16.0,2.0,4.0,0.0,0.0,1,1
42,0,9.0,19.0,3.0,3.0,2.0,11.0,6.0,7.0,0.0,1.0,0.0,0.0,1,2
21,53,12.0,9.0,4.0,5.0,11.0,1.0,8.0,18.0,1.0,4.0,0.0,0.0,1,1
1,40,12.0,14.0,6.0,5.0,8.0,7.0,14.0,12.0,4.0,1.0,0.0,0.0,1,2
25,24,25.0,21.0,6.0,4.0,15.0,6.0,6.0,13.0,1.0,2.0,0.0,0.0,1,0
34,10,18.0,9.0,8.0,2.0,7.0,4.0,13.0,14.0,2.0,2.0,0.0,0.0,1,1
10,67,11.0,8.0,4.0,3.0,8.0,2.0,10.0,13.0,1.0,4.0,0.0,0.0,1,0
53,64,21.0,16.0,6.0,5.0,4.0,1.0,11.0,10.0,3.0,1.0,1.0,1.0,1,0
7,33,11.0,14.0,1.0,7.0,8.0,5.0,9.0,12.0,1.0,2.0,0.0,0.0,1,2
9,42,11.0,12.0,5.0,3.0,6.0,4.0,10.0,14.0,1.0,3.0,0.0,0.0,1,1
0,21,21.0,12.0,6.0,5.0,6.0,7.0,8.0,12.0,0.0,0.0,0.0,0.0,1,1
24,1,10.0,16.0,2.0,5.0,4.0,5.0,13.0,14.0,1.0,4.0,0.0,0.0,1,0
36,61,9.0,16.0,2.0,6.0,8.0,13.0,8.0,5.0,2.0,1.0,0.0,0.0,1,0
17,25,17.0,14.0,3.0,4.0,6.0,4.0,13.0,9.0,5.0,1.0,0.0,0.0,1,1
40,35,12.0,27.0,5.0,11.0,3.0,13.0,7.0,7.0,1.0,2.0,0.0,0.0,1,2
13,34,13.0,14.0,7.0,5.0,2.0,8.0,7.0,12.0,1.0,0.0,0.0,0.0,1,0
64,10,6.0,22.0,2.0,8.0,2.0,0.0,4.0,6.0,1.0,0.0,0.0,0.0,1,0
33,40,34.0,5.0,15.0,3.0,7.0,3.0,16.0,15.0,3.0,5.0,0.0,0.0,1,1
25,0,15.0,13.0,4.0,3.0,5.0,4.0,11.0,10.0,4.0,1.0,0.0,0.0,1,1
61,7,12.0,24.0,6.0,4.0,4.0,13.0,9.0,18.0,3.0,3.0,0.0,0.0,1,1
21,9,13.0,9.0,6.0,4.0,7.0,4.0,14.0,10.0,0.0,1.0,0.0,0.0,1,1
42,36,8.0,10.0,2.0,5.0,4.0,5.0,9.0,11.0,2.0,4.0,0.0,0.0,1,1
35,53,18.0,4.0,4.0,2.0,12.0,2.0,5.0,6.0,1.0,1.0,0.0,0.0,1,1
67,24,12.0,10.0,6.0,0.0,5.0,2.0,9.0,14.0,2.0,3.0,0.0,0.0,1,1
34,17,15.0,12.0,6.0,8.0,7.0,2.0,14.0,21.0,2.0,2.0,0.0,0.0,1,2
1,13,19.0,9.0,7.0,5.0,6.0,2.0,9.0,14.0,4.0,1.0,0.0,1.0,1,1
10,61,15.0,19.0,9.0,3.0,7.0,6.0,18.0,6.0,3.0,2.0,0.0,0.0,1,1
0,64,30.0,6.0,8.0,3.0,10.0,3.0,8.0,8.0,2.0,0.0,0.0,0.0,1,2
24,35,7.0,23.0,2.0,9.0,8.0,4.0,13.0,5.0,4.0,2.0,0.0,0.0,1,2
17,21,9.0,13.0,4.0,5.0,4.0,3.0,13.0,16.0,3.0,2.0,0.0,0.0,1,1
9,67,14.0,11.0,4.0,5.0,8.0,2.0,5.0,14.0,1.0,1.0,0.0,0.0,1,2
40,42,19.0,15.0,7.0,6.0,10.0,2.0,10.0,11.0,3.0,3.0,0.0,0.0,1,2
53,34,21.0,12.0,6.0,4.0,9.0,4.0,13.0,13.0,5.0,0.0,0.0,0.0,1,2
7,25,16.0,8.0,4.0,3.0,6.0,5.0,10.0,10.0,0.0,2.0,0.0,0.0,1,1
36,1,13.0,10.0,7.0,4.0,3.0,6.0,10.0,10.0,1.0,3.0,0.0,0.0,1,1
13,33,9.0,19.0,0.0,10.0,4.0,4.0,7.0,10.0,2.0,1.0,0.0,0.0,1,2
67,17,14.0,16.0,6.0,5.0,10.0,6.0,11.0,9.0,3.0,5.0,0.0,0.0,1,1
61,24,13.0,18.0,6.0,8.0,3.0,8.0,6.0,18.0,1.0,4.0,0.0,0.0,1,1
33,0,13.0,13.0,3.0,2.0,4.0,5.0,13.0,14.0,2.0,5.0,0.0,0.0,1,0
42,7,11.0,18.0,5.0,7.0,6.0,6.0,10.0,10.0,0.0,3.0,1.0,0.0,1,2
64,36,12.0,11.0,5.0,3.0,4.0,4.0,13.0,15.0,2.0,3.0,0.0,0.0,1,1
34,40,16.0,15.0,5.0,2.0,6.0,7.0,11.0,5.0,2.0,1.0,0.0,0.0,1,1
25,13,19.0,7.0,5.0,2.0,8.0,6.0,5.0,17.0,2.0,1.0,0.0,0.0,1,2
1,53,12.0,5.0,4.0,2.0,9.0,1.0,11.0,16.0,3.0,3.0,0.0,0.0,1,0
21,10,11.0,18.0,3.0,6.0,3.0,1.0,12.0,11.0,5.0,2.0,0.0,0.0,1,0
9,1,4.0,15.0,3.0,5.0,7.0,12.0,19.0,6.0,6.0,4.0,1.0,1.0,1,2
33,36,34.0,6.0,8.0,1.0,12.0,0.0,13.0,8.0,2.0,4.0,0.0,1.0,1,0
64,67,13.0,14.0,4.0,3.0,6.0,6.0,12.0,15.0,3.0,1.0,0.0,0.0,1,1
0,10,26.0,6.0,9.0,1.0,10.0,1.0,11.0,9.0,1.0,3.0,0.0,0.0,1,1
40,25,27.0,6.0,10.0,4.0,5.0,1.0,7.0,12.0,0.0,2.0,0.0,1.0,1,1
13,24,14.0,9.0,2.0,6.0,8.0,6.0,9.0,8.0,0.0,1.0,0.0,0.0,1,2
17,53,15.0,6.0,6.0,1.0,7.0,6.0,9.0,14.0,1.0,3.0,0.0,0.0,1,1
35,21,19.0,5.0,9.0,2.0,6.0,1.0,12.0,9.0,1.0,1.0,0.0,0.0,1,0
42,61,15.0,12.0,1.0,6.0,6.0,4.0,16.0,11.0,2.0,4.0,0.0,1.0,1,2
34,35,4.0,18.0,2.0,6.0,6.0,3.0,16.0,6.0,2.0,1.0,0.0,0.0,1,2
61,40,23.0,9.0,12.0,3.0,3.0,6.0,10.0,12.0,1.0,3.0,0.0,0.0,1,1
25,64,14.0,9.0,8.0,5.0,3.0,6.0,5.0,10.0,2.0,1.0,0.0,0.0,1,1
24,17,9.0,16.0,5.0,4.0,4.0,8.0,12.0,12.0,2.0,2.0,0.0,0.0,1,1
67,42,10.0,8.0,4.0,2.0,4.0,3.0,9.0,11.0,0.0,1.0,0.0,0.0,1,0
1,0,10.0,12.0,3.0,5.0,3.0,3.0,16.0,11.0,4.0,2.0,0.0,0.0,1,1
10,13,29.0,6.0,11.0,3.0,9.0,1.0,5.0,8.0,0.0,4.0,0.0,0.0,1,0
36,7,20.0,10.0,3.0,4.0,10.0,4.0,7.0,10.0,3.0,1.0,0.0,0.0,1,2
21,33,8.0,14.0,4.0,2.0,6.0,5.0,17.0,17.0,5.0,2.0,1.0,0.0,1,2
53,9,9.0,10.0,4.0,4.0,3.0,4.0,14.0,13.0,5.0,1.0,0.0,0.0,1,1
61,64,23.0,11.0,7.0,5.0,8.0,4.0,11.0,12.0,3.0,3.0,0.0,0.0,1,2
24,40,21.0,13.0,6.0,3.0,5.0,2.0,18.0,8.0,3.0,0.0,0.0,0.0,1,1
1,35,22.0,2.0,7.0,2.0,6.0,0.0,13.0,13.0,2.0,2.0,0.0,0.0,1,1
10,9,18.0,8.0,7.0,2.0,7.0,3.0,10.0,8.0,3.0,1.0,0.0,0.0,1,1
53,33,6.0,15.0,1.0,8.0,2.0,12.0,12.0,8.0,2.0,3.0,0.0,0.0,1,2
36,17,28.0,13.0,9.0,3.0,12.0,4.0,12.0,12.0,4.0,0.0,0.0,0.0,1,1
25,42,14.0,4.0,6.0,1.0,6.0,1.0,7.0,10.0,0.0,1.0,0.0,0.0,1,1
21,7,16.0,11.0,3.0,4.0,3.0,9.0,10.0,17.0,1.0,3.0,0.0,0.0,1,2
34,0,6.0,23.0,4.0,9.0,3.0,8.0,14.0,7.0,2.0,1.0,0.0,0.0,1,2
67,13,7.0,12.0,4.0,3.0,6.0,8.0,11.0,15.0,2.0,4.0,0.0,0.0,1,1
64,21,9.0,9.0,3.0,2.0,2.0,3.0,17.0,7.0,2.0,0.0,0.0,0.0,1,0
35,61,18.0,8.0,4.0,4.0,10.0,8.0,14.0,14.0,4.0,4.0,0.0,0.0,1,0
7,1,15.0,11.0,7.0,3.0,7.0,7.0,16.0,12.0,5.0,3.0,0.0,0.0,1,0
33,25,26.0,9.0,12.0,5.0,3.0,4.0,6.0,7.0,0.0,0.0,0.0,0.0,1,1
17,10,8.0,18.0,5.0,9.0,5.0,8.0,16.0,12.0,3.0,5.0,1.0,0.0,1,1
9,34,27.0,7.0,6.0,1.0,7.0,5.0,10.0,8.0,1.0,2.0,0.0,0.0,1,1
40,36,22.0,8.0,4.0,1.0,7.0,3.0,6.0,13.0,1.0,2.0,0.0,0.0,1,1
0,67,19.0,6.0,6.0,3.0,4.0,0.0,10.0,10.0,1.0,2.0,0.0,0.0,1,1
13,53,19.0,6.0,7.0,3.0,6.0,1.0,9.0,12.0,2.0,5.0,0.0,1.0,1,1
42,24,13.0,12.0,2.0,3.0,4.0,3.0,15.0,14.0,1.0,0.0,0.0,0.0,1,2
25,67,12.0,10.0,6.0,6.0,6.0,2.0,13.0,13.0,2.0,2.0,0.0,0.0,1,1
61,1,18.0,15.0,8.0,5.0,9.0,3.0,11.0,13.0,0.0,4.0,0.0,0.0,1,2
24,36,24.0,9.0,6.0,4.0,6.0,5.0,10.0,8.0,3.0,0.0,0.0,0.0,1,2
53,7,10.0,23.0,2.0,11.0,4.0,7.0,6.0,8.0,4.0,1.0,0.0,0.0,1,2
40,17,14.0,7.0,5.0,4.0,4.0,2.0,13.0,19.0,4.0,4.0,0.0,1.0,1,1
42,10,18.0,11.0,5.0,5.0,6.0,4.0,12.0,7.0,2.0,4.0,0.0,1.0,1,2
13,64,11.0,11.0,5.0,3.0,4.0,5.0,11.0,7.0,1.0,3.0,0.0,0.0,1,2
34,21,8.0,16.0,3.0,8.0,4.0,5.0,15.0,12.0,6.0,1.0,0.0,0.0,1,1
9,0,9.0,15.0,3.0,4.0,1.0,8.0,9.0,7.0,1.0,1.0,0.0,0.0,1,2
35,33,16.0,8.0,5.0,3.0,9.0,6.0,9.0,11.0,1.0,3.0,0.0,0.0,1,0
64,42,16.0,10.0,6.0,5.0,9.0,4.0,9.0,12.0,2.0,2.0,0.0,0.0,1,1
1,25,12.0,9.0,6.0,5.0,2.0,2.0,4.0,17.0,2.0,5.0,0.0,0.0,1,1
33,9,17.0,16.0,10.0,3.0,6.0,8.0,16.0,12.0,1.0,2.0,0.0,0.0,1,1
17,35,17.0,15.0,9.0,10.0,3.0,3.0,12.0,15.0,5.0,3.0,0.0,0.0,1,0
10,53,11.0,9.0,6.0,1.0,6.0,3.0,13.0,16.0,3.0,2.0,1.0,0.0,1,0
36,34,15.0,10.0,4.0,4.0,11.0,3.0,9.0,11.0,0.0,2.0,0.0,0.0,1,1
67,61,17.0,6.0,4.0,2.0,11.0,3.0,19.0,15.0,4.0,3.0,0.0,0.0,1,1
0,13,16.0,8.0,6.0,5.0,3.0,3.0,8.0,9.0,0.0,1.0,1.0,0.0,1,1
21,24,13.0,8.0,4.0,4.0,9.0,2.0,9.0,18.0,1.0,4.0,0.0,0.0,1,2
7,40,19.0,8.0,10.0,5.0,6.0,5.0,10.0,4.0,2.0,1.0,0.0,0.0,1,1
61,17,8.0,17.0,5.0,8.0,1.0,6.0,12.0,21.0,1.0,5.0,2.0,0.0,1,2
42,1,5.0,13.0,3.0,3.0,0.0,10.0,6.0,9.0,1.0,1.0,0.0,0.0,1,1
34,33,8.0,24.0,5.0,6.0,4.0,7.0,7.0,13.0,1.0,1.0,0.0,0.0,1,0
53,67,11.0,10.0,2.0,3.0,4.0,4.0,13.0,10.0,2.0,3.0,0.0,0.0,1,1
13,21,17.0,4.0,5.0,3.0,12.0,1.0,9.0,12.0,0.0,5.0,0.0,0.0,1,2
35,7,21.0,5.0,8.0,1.0,12.0,1.0,8.0,9.0,0.0,1.0,0.0,0.0,1,1
25,36,18.0,12.0,3.0,5.0,9.0,4.0,9.0,15.0,5.0,2.0,0.0,0.0,1,2
40,0,9.0,14.0,2.0,1.0,0.0,11.0,14.0,9.0,5.0,1.0,0.0,0.0,1,1
24,10,10.0,7.0,4.0,2.0,3.0,3.0,15.0,5.0,4.0,2.0,0.0,0.0,1,0
9,64,16.0,12.0,4.0,2.0,4.0,3.0,12.0,14.0,1.0,4.0,0.0,0.0,1,1
33,42,21.0,9.0,8.0,1.0,8.0,3.0,9.0,13.0,2.0,3.0,0.0,0.0,1,1
10,25,18.0,10.0,7.0,5.0,7.0,3.0,12.0,8.0,0.0,3.0,0.0,0.0,1,0
1,34,17.0,7.0,6.0,1.0,6.0,4.0,11.0,10.0,3.0,2.0,0.0,0.0,1,1
36,35,7.0,21.0,3.0,10.0,7.0,12.0,9.0,4.0,4.0,1.0,0.0,0.0,1,2
64,24,12.0,10.0,2.0,4.0,4.0,3.0,7.0,11.0,4.0,1.0,0.0,0.0,1,2
7,13,13.0,6.0,6.0,3.0,10.0,5.0,9.0,12.0,2.0,3.0,0.0,0.0,1,1
0,53,13.0,2.0,8.0,0.0,6.0,1.0,9.0,13.0,0.0,3.0,0.0,0.0,1,1
